"document_id","source_url","source_name","author_name","author_handle","author_bio","title","excerpt","published_at","country","platform","source_group_silver","author_identity_silver","communication_intent_silver","publication_archetype_silver","evidence_class_silver","authority_level_silver","evidence_role_silver","commercial_intent_silver","is_promotional_silver","is_secondary_voice_silver","medical_aesthetics_relevance_silver","theme_ids_silver","classification_confidence","ontology_confidence","evidence_quality_score","evidence_quality_band","review_priority","label_version","label_rationale","human_author_identity_gold","human_communication_intent_gold","human_publication_archetype_gold","human_evidence_class_gold","human_commercial_intent_gold","human_is_promotional_gold","human_medical_aesthetics_relevance_gold","reviewer_confidence","reviewer_id","adjudication_status","notes"
"""""""V4ueXK-Lvp0DMm1NJlEXV8mPkBY""""""","https://smb.clemmonscourier.net/article/Sofwave-Medical-Reports-First-Quarter-Fiscal-2026-Financial-Results-and-Business-Highlights?storyId=69f9e3a8f625e38428138c03","The Clemmons Courier","","","","Sofwave Medical Reports First Quarter Fiscal 2026 Financial Results and Business Highlights","... demand for effective, non-invasive regenerative aesthetic solutions,” Mr. Scafuri concluded. Dr. Shimon Eckhouse, Chairman of the Board, ...","2026-05-05T08:58","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""DKpDhkWZLXKAOhIuN1bjOxHETDc""""""","https://pr.boreal.org/article/Perfect-Esthetics-Advances-Aesthetic-Medicine-Standards-in-Switzerland-with-Technology-Enhanced-Patient-Safety?storyId=695d8322201f1c00028b7641","Boreal Community Media","","","","Perfect Esthetics Advances Aesthetic Medicine Standards in Switzerland with Technology-Enhanced Patient Safety","... a specialized aesthetic medicine facility offering comprehensive non-surgical cosmetic treatments. The clinic combines medical expertise ...","2026-01-06T16:02","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","provider_led_trust","0.68","0.77","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | Contains clinical discussion language | News or reporting publication structure | No validated research indicators | Publication classified as news article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-XFI5Ta2aYEQ""""""","https://www.youtube.com/watch?v=XFI5Ta2aYEQ","Youtube","MikiCarrBeauty","","","I LOVE KOREAN SKINCARE! Game changer for my skin & saving money! Visiting two K-Beauty stores!","FAM, Korean skincare has been 100 percent a game changer for me. My skin has never been healthier AND I'm saving money! I review and demo my skincare routine using exclusively KOREAN SKINCARE! I also had a chance to visit two skincare & beauty stores that sell Korean skincare and","2026-05-15T08:00","","social network","other","unknown","testimonial","testimonial_video","youtube_review","unknown","noise_or_low_trust","none","no","no","profile_supported_needs_review","","0.60","0.53","75","high","high","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""1769316694000_0AIDiSAX7B4u-lJ98jCY0b3rErYA""""""","https://twitter.com/krishworlds/statuses/2015286401525510282","Twitter","B G KRISHNA","@krishworlds","","","RT @CNNnews18: Skin Boosters Vs Facials: Which One Gives Long-Lasting Results? #Skincare #Lifestyle https://t.co/IX20hOo7da","2026-01-24T23:51","","social network","other","unknown","unknown","social_repost","unknown","unknown","noise_or_low_trust","none","no","yes","theme_supported","skin_quality_over_volume","0.59","0.53","40","low","high","medical_aesthetics_silver_v1","Domain rule: twitter.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains community-question or discussion language | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""Bx9OqI19BGeocv3aQxybL9jpNbQ""""""","https://lifestyle.ebusinessplanet.com/story/480987/global-cbd-skin-care-market-projected-to-reach-usd-581-billion-by-2036-driven-by-innovation-and-premiumization/","lifestyle.ebusinessplanet.com","","","","Global CBD Skin Care Market Projected to Reach USD 58.1 Billion by 2036 Driven by Innovation and Premiumization","... www.futuremarketinsights.com/reports/cbd-infused-skincare-market PDRN Skincare Market: https://www.futuremarketinsights.com/reports/pdrn- ...","2026-02-13T16:58","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","regenerative_biology","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence | Mapped from publication type: news_article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-t6yC6K7y1lQ""""""","https://www.youtube.com/watch?v=t6yC6K7y1lQ","Youtube","AMRITVAM","","","Are We Purifying the Life Out of Our Water Part-1","Fix the base first, and watch everything else improve automatically. foundation of health, skin longevity, gut health and hydration, daily hydration tips, metabolic health, cell health, water vs skincare, body hydration percentage, science based wellness, back to basics health,","2026-05-26T07:54","","social network","other","unknown","unknown","educational_video","unknown","unknown","noise_or_low_trust","none","no","no","profile_supported_needs_review","","0.41","0.20","40","low","high","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""JzbFjloRS6YlHRoCbsm_Duvgtk4""""""","https://lifestyle.thedam.fm/story/123673/springs-rejuvenation-miami-pioneers-live-stem-cell-therapy/","Thedam FM","","","","Springs Rejuvenation Miami Pioneers Live Stem Cell Therapy","... treatment options, the clinic is dedicated to helping patients achieve their health goals. As one of the first clinics to offer live stem ...","2026-03-19T12:36","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.68","0.77","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""Fy6EO81qk3JDauMa6Gh4jl8qmF0""""""","https://theindustry.beauty/lookfantastic-search-trends-highlight-top-k-beauty-brands-and-products/","The Industry Beauty","","","","Lookfantastic search trends highlight top K-beauty brands and products","... -based skincare remains strong, largely due to its association with hydration and smoother-looking skin. While topical collagen does not ...","2026-05-05T07:45","United Kingdom","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","collagen_biostimulation","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence | Mapped from publication type: news_article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""Xm8CdIqu1tOOPhKdf0JC341KV74""""""","https://fabelish.com/craith-lab-serious-science-serious-skin/","Fabelish","Amanda","","","Craith Lab: Serious Science. Serious Skin.","Skincare that leans on epigenetics, collagen regeneration, and skin-barrier intelligence doesn’t need hype—it needs results. Craith Lab plays in that space with high-performance formulas designed to strengthen, protect, and visibly improve the skin, day and night. Think fast-","2026-02-02T12:25","","blog","other","unknown","unknown","blog_post","personal_blog","unknown","noise_or_low_trust","none","no","no","theme_supported","collagen_biostimulation","0.39","0.30","48","low","high","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators | Provider identity signal: do","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""JjZB3Gb8sr_sPMeEEQkqX9QEO1M""""""","https://www.francenetworktimes.com/news/reglow-skin-hair-aesthetic-clinic-kokapets-premier-destination-for-advanced-dermatology-aesthetic-treatments20260505172629/","France Network Times","","","","Reglow Skin Hair & Aesthetic Clinic: Kokapet's Premier Destination for Advanced Dermatology & Aesthetic Treatments","... , Treating Second In a market where dermatology clinics often compete on the latest machines or the most glamorous interiors, Reglow Skin ...","2026-05-05T10:01","France","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.66","0.74","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-XhdXiJpJI4U""""""","https://www.youtube.com/watch?v=XhdXiJpJI4U","Youtube","YAANCLINIC ENG","","","This treatment focuses on improving smile lines while preserving natural facial movement.","Sculptra supports collagen production gradually, rather than creating instant volume.Results develop over time and vary by individual. #sculptrabuttlift #SmileLines#rejuvenation#collagen#koreanskincare","2026-02-14T00:25","","social network","company","clinic","clinic_promotion","promotional_video","clinic_marketing","commercial","commercial_signal","none","yes","no","theme_supported","collagen_biostimulation","0.70","0.74","15","very_low","medium","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators","","","","","","","","","","unreviewed_machine_prelabel",""
